Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,1.0,2012-05-04,18705.859245182786,0.0
1.0,1.0,2012-05-11,18158.17060363463,0.0
1.0,1.0,2012-05-18,16193.165430428298,0.0
1.0,1.0,2012-05-25,16168.448974968704,0.0
1.0,1.0,2012-06-01,17198.333738686357,0.0
1.0,1.0,2012-06-08,17109.10992753676,0.0
1.0,1.0,2012-06-15,16759.51778686217,0.0
1.0,1.0,2012-06-22,16577.689281346116,0.0
1.0,1.0,2012-06-29,16849.567073227678,0.0
1.0,2.0,2012-05-04,49314.08402699954,0.0
1.0,2.0,2012-05-11,45840.06106204516,0.0
1.0,2.0,2012-05-18,47228.420045561856,0.0
1.0,2.0,2012-05-25,46959.46002549655,0.0
1.0,2.0,2012-06-01,48419.253917403286,0.0
1.0,2.0,2012-06-08,48628.983614630764,0.0
1.0,2.0,2012-06-15,48448.4280960036,0.0
1.0,2.0,2012-06-22,46307.49549836642,0.0
1.0,2.0,2012-06-29,48214.94967526919,0.0
1.0,3.0,2012-05-04,9968.473563447578,0.0
1.0,3.0,2012-05-11,8982.105020657165,0.0
1.0,3.0,2012-05-18,9179.905543223007,0.0
1.0,3.0,2012-05-25,8929.205598846062,0.0
1.0,3.0,2012-06-01,8959.39387930928,0.0
1.0,3.0,2012-06-08,8764.104151979072,0.0
1.0,3.0,2012-06-15,8733.583006396873,0.0
1.0,3.0,2012-06-22,8296.538256660087,0.0
1.0,3.0,2012-06-29,8392.41957868634,0.0
1.0,4.0,2012-05-04,39055.97342908625,0.0
1.0,4.0,2012-05-11,35060.50449455027,0.0
1.0,4.0,2012-05-18,36874.320110681096,0.0
1.0,4.0,2012-05-25,37542.56592405085,0.0
1.0,4.0,2012-06-01,40744.44324529413,0.0
1.0,4.0,2012-06-08,37410.763973596135,0.0
1.0,4.0,2012-06-15,36828.50852144007,0.0
1.0,4.0,2012-06-22,35740.1568425918,0.0
1.0,4.0,2012-06-29,40287.15263164286,0.0
1.0,5.0,2012-05-04,19495.989896490362,0.0
1.0,5.0,2012-05-11,18397.426615013865,0.0
1.0,5.0,2012-05-18,17320.10448945978,0.0
1.0,5.0,2012-05-25,17792.137031867293,0.0
1.0,5.0,2012-06-01,21552.171742989805,0.0
1.0,5.0,2012-06-08,20710.81696547487,0.0
1.0,5.0,2012-06-15,21644.531326546457,0.0
1.0,5.0,2012-06-22,19973.040439977434,0.0
1.0,5.0,2012-06-29,20342.840834095266,0.0
1.0,6.0,2012-05-04,5244.481628626618,0.0
1.0,6.0,2012-05-11,5307.243015497956,0.0
1.0,6.0,2012-05-18,4430.556006640229,0.0
1.0,6.0,2012-05-25,4779.3045265376895,0.0
1.0,6.0,2012-06-01,3746.6880626380776,0.0
1.0,6.0,2012-06-08,3507.372028797898,0.0
1.0,6.0,2012-06-15,3270.8726900518272,0.0
1.0,6.0,2012-06-22,3124.5170789659355,0.0
1.0,6.0,2012-06-29,3659.708315819535,0.0
1.0,7.0,2012-05-04,16862.59035588785,0.0
1.0,7.0,2012-05-11,17116.527212157685,0.0
1.0,7.0,2012-05-18,20108.32997085138,0.0
1.0,7.0,2012-05-25,27611.199481025178,0.0
1.0,7.0,2012-06-01,38484.489228740174,0.0
1.0,7.0,2012-06-08,28749.641204848725,0.0
1.0,7.0,2012-06-15,27738.88268853708,0.0
1.0,7.0,2012-06-22,24881.318428054292,0.0
1.0,7.0,2012-06-29,23436.86065532251,0.0
1.0,8.0,2012-05-04,38385.42304270253,0.0
1.0,8.0,2012-05-11,35447.907442498064,0.0
1.0,8.0,2012-05-18,36527.89224808202,0.0
1.0,8.0,2012-05-25,36785.09338228688,0.0
1.0,8.0,2012-06-01,37850.91784756169,0.0
1.0,8.0,2012-06-08,36401.738679814196,0.0
1.0,8.0,2012-06-15,35920.971930909014,0.0
1.0,8.0,2012-06-22,34975.66664307103,0.0
1.0,8.0,2012-06-29,37666.76297132955,0.0
1.0,9.0,2012-05-04,28649.844746516224,0.0
1.0,9.0,2012-05-11,26277.050531313893,0.0
