Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,1.0,2012-01-06,14234.215447928242,0.0
1.0,1.0,2012-01-13,16225.05901479297,0.0
1.0,1.0,2012-01-20,16545.58664091811,0.0
1.0,1.0,2012-01-27,17359.731761561656,0.0
1.0,1.0,2012-02-03,22175.209986809125,0.0
1.0,1.0,2012-02-10,41040.690692097596,1.0
1.0,1.0,2012-02-17,41628.846054448695,0.0
1.0,1.0,2012-02-24,17362.21349473991,0.0
1.0,2.0,2012-01-06,42536.74667179119,0.0
1.0,2.0,2012-01-13,41205.60559112183,0.0
1.0,2.0,2012-01-20,42751.76447077433,0.0
1.0,2.0,2012-01-27,41501.29533806117,0.0
1.0,2.0,2012-02-03,48938.35653937736,0.0
1.0,2.0,2012-02-10,47024.02671964257,1.0
1.0,2.0,2012-02-17,48592.46083747316,0.0
1.0,2.0,2012-02-24,47781.081297379686,0.0
1.0,3.0,2012-01-06,15381.290411590231,0.0
1.0,3.0,2012-01-13,12552.200903267814,0.0
1.0,3.0,2012-01-20,12876.714753177232,0.0
1.0,3.0,2012-01-27,11624.973147056164,0.0
1.0,3.0,2012-02-03,11444.15396319619,0.0
1.0,3.0,2012-02-10,11198.743146587145,1.0
1.0,3.0,2012-02-17,10545.832497624895,0.0
1.0,3.0,2012-02-24,10665.307369504571,0.0
1.0,4.0,2012-01-06,37681.239491295826,0.0
1.0,4.0,2012-01-13,35474.495875387394,0.0
1.0,4.0,2012-01-20,35036.57126562501,0.0
1.0,4.0,2012-01-27,32867.84359922301,0.0
1.0,4.0,2012-02-03,38380.82191687747,0.0
1.0,4.0,2012-02-10,35459.89727691846,1.0
1.0,4.0,2012-02-17,35614.00094197242,0.0
1.0,4.0,2012-02-24,34606.48337990994,0.0
1.0,5.0,2012-01-06,22504.391930053953,0.0
1.0,5.0,2012-01-13,19469.68875174761,0.0
1.0,5.0,2012-01-20,18719.49270788325,0.0
1.0,5.0,2012-01-27,24262.42774058088,0.0
1.0,5.0,2012-02-03,31561.252234182797,0.0
1.0,5.0,2012-02-10,31811.382629645766,1.0
1.0,5.0,2012-02-17,30720.653267635975,0.0
1.0,5.0,2012-02-24,26236.59310601676,0.0
1.0,6.0,2012-01-06,1180.8423420683337,0.0
1.0,6.0,2012-01-13,1487.0715886430205,0.0
1.0,6.0,2012-01-20,1359.6082533692331,0.0
1.0,6.0,2012-01-27,2019.0493291687542,0.0
1.0,6.0,2012-02-03,3649.21701626562,0.0
1.0,6.0,2012-02-10,4213.352393978168,1.0
1.0,6.0,2012-02-17,4223.406914624977,0.0
1.0,6.0,2012-02-24,3762.858595339008,0.0
1.0,7.0,2012-01-06,14130.681706539142,0.0
1.0,7.0,2012-01-13,10154.605328720781,0.0
1.0,7.0,2012-01-20,11446.366698969874,0.0
1.0,7.0,2012-01-27,12198.168418440755,0.0
1.0,7.0,2012-02-03,15101.69370734484,0.0
1.0,7.0,2012-02-10,14998.813554588492,1.0
1.0,7.0,2012-02-17,17902.82040447162,0.0
1.0,7.0,2012-02-24,16286.817494160283,0.0
1.0,8.0,2012-01-06,35125.92261917666,0.0
1.0,8.0,2012-01-13,34333.6694635407,0.0
1.0,8.0,2012-01-20,34584.9341333187,0.0
1.0,8.0,2012-01-27,33982.86367488173,0.0
1.0,8.0,2012-02-03,39239.42179734485,0.0
1.0,8.0,2012-02-10,36025.43385111585,1.0
1.0,8.0,2012-02-17,36173.06145833838,0.0
1.0,8.0,2012-02-24,35206.01327231437,0.0
1.0,9.0,2012-01-06,15827.852067977168,0.0
1.0,9.0,2012-01-13,14063.205492524059,0.0
1.0,9.0,2012-01-20,13358.97510700368,0.0
1.0,9.0,2012-01-27,14915.158499996971,0.0
1.0,9.0,2012-02-03,17204.764852560336,0.0
1.0,9.0,2012-02-10,16748.825341229538,1.0
1.0,9.0,2012-02-17,18553.05041780507,0.0
1.0,9.0,2012-02-24,20564.079044847727,0.0
1.0,10.0,2012-01-06,25593.13031974598,0.0
1.0,10.0,2012-01-13,25844.912107719807,0.0
1.0,10.0,2012-01-20,25884.23517562705,0.0
1.0,10.0,2012-01-27,27932.372376292245,0.0
1.0,10.0,2012-02-03,33117.16936983052,0.0
1.0,10.0,2012-02-10,33798.82659387891,1.0
1.0,10.0,2012-02-17,35446.561185928294,0.0
1.0,10.0,2012-02-24,33636.8749755125,0.0
1.0,11.0,2012-01-06,22421.569423921865,0.0
1.0,11.0,2012-01-13,35278.28862020675,0.0
1.0,11.0,2012-01-20,23639.737353674827,0.0
1.0,11.0,2012-01-27,20760.174607567016,0.0
1.0,11.0,2012-02-03,24710.010516143862,0.0
1.0,11.0,2012-02-10,20173.81645204871,1.0
1.0,11.0,2012-02-17,19975.969729160883,0.0
1.0,11.0,2012-02-24,20441.157582821317,0.0
1.0,12.0,2012-01-06,8118.153016093494,0.0
1.0,12.0,2012-01-13,6797.78905436893,0.0
1.0,12.0,2012-01-20,6849.430274653789,0.0
1.0,12.0,2012-01-27,8002.897059666067,0.0
1.0,12.0,2012-02-03,8660.283425464486,0.0
1.0,12.0,2012-02-10,8563.124591918271,1.0
1.0,12.0,2012-02-17,10761.887338925693,0.0
1.0,12.0,2012-02-24,10215.230711296159,0.0
1.0,13.0,2012-01-06,38156.55012231278,0.0
1.0,13.0,2012-01-13,33883.365665705685,0.0
1.0,13.0,2012-01-20,35722.13864921457,0.0
1.0,13.0,2012-01-27,33669.55100521752,0.0
1.0,13.0,2012-02-03,39176.4430027253,0.0
1.0,13.0,2012-02-10,35030.46192362979,1.0
1.0,13.0,2012-02-17,37067.5311558885,0.0
1.0,13.0,2012-02-24,36945.741745738356,0.0
1.0,14.0,2012-01-06,15700.253567982469,0.0
1.0,14.0,2012-01-13,13057.531763650528,0.0
1.0,14.0,2012-01-20,13201.106273561832,0.0
1.0,14.0,2012-01-27,13209.73347731027,0.0
1.0,14.0,2012-02-03,17301.8621823731,0.0
1.0,14.0,2012-02-10,17246.04273386769,1.0
1.0,14.0,2012-02-17,16607.251480978226,0.0
1.0,14.0,2012-02-24,15753.328342136341,0.0
1.0,16.0,2012-01-06,3443.6493577119877,0.0
1.0,16.0,2012-01-13,4729.656606760899,0.0
1.0,16.0,2012-01-20,4251.789622040557,0.0
1.0,16.0,2012-01-27,5302.92986382041,0.0
1.0,16.0,2012-02-03,6474.39985974701,0.0
1.0,16.0,2012-02-10,7077.992685812617,1.0
1.0,16.0,2012-02-17,11363.340867655908,0.0
1.0,16.0,2012-02-24,15457.751370825896,0.0
1.0,17.0,2012-01-06,6824.868088861166,0.0
1.0,17.0,2012-01-13,6418.1493940175815,0.0
1.0,17.0,2012-01-20,7184.538430564043,0.0
1.0,17.0,2012-01-27,6877.171866972868,0.0
1.0,17.0,2012-02-03,10976.038937476169,0.0
1.0,17.0,2012-02-10,10748.876643358202,1.0
1.0,17.0,2012-02-17,11511.491079492433,0.0
1.0,17.0,2012-02-24,11009.146371237173,0.0
1.0,18.0,2012-01-06,2874.054260802385,0.0
1.0,18.0,2012-01-13,-634.2894388447285,0.0
1.0,18.0,2012-01-20,469.70653669855074,0.0
1.0,18.0,2012-01-27,418.8101222574942,0.0
1.0,18.0,2012-02-03,1977.5540606923632,0.0
1.0,18.0,2012-02-10,13267.200926641864,1.0
1.0,18.0,2012-02-17,16195.546066136962,0.0
1.0,18.0,2012-02-24,-1562.9702927871376,0.0
1.0,19.0,2012-01-06,622.8985185439071,0.0
1.0,19.0,2012-01-13,473.98186906157775,0.0
1.0,19.0,2012-01-20,708.556763274579,0.0
1.0,19.0,2012-01-27,789.3321317763605,0.0
1.0,19.0,2012-02-03,948.5079383303948,0.0
1.0,19.0,2012-02-10,1015.5468567245246,1.0
1.0,19.0,2012-02-17,944.1308126335337,0.0
1.0,19.0,2012-02-24,1050.3144069998364,0.0
1.0,20.0,2012-01-06,2185.2535028433267,0.0
1.0,20.0,2012-01-13,2305.8085820775086,0.0
1.0,20.0,2012-01-20,2422.4342532735973,0.0
1.0,20.0,2012-01-27,2535.8435596601994,0.0
1.0,20.0,2012-02-03,3654.7888202881513,0.0
1.0,20.0,2012-02-10,3475.2703904057926,1.0
1.0,20.0,2012-02-17,3857.702073673434,0.0
1.0,20.0,2012-02-24,3793.9116830337516,0.0
1.0,21.0,2012-01-06,7157.366200275383,0.0
1.0,21.0,2012-01-13,6910.605307811302,0.0
1.0,21.0,2012-01-20,6907.718739790651,0.0
1.0,21.0,2012-01-27,7208.999813567481,0.0
1.0,21.0,2012-02-03,8103.810695682025,0.0
1.0,21.0,2012-02-10,7913.031722757396,1.0
1.0,21.0,2012-02-17,8214.79263678305,0.0
1.0,21.0,2012-02-24,7996.747464284343,0.0
1.0,22.0,2012-01-06,8198.275898972679,0.0
1.0,22.0,2012-01-13,6733.467081585761,0.0
1.0,22.0,2012-01-20,5970.156894770778,0.0
1.0,22.0,2012-01-27,7262.9052960108165,0.0
1.0,22.0,2012-02-03,12680.308472981887,0.0
1.0,22.0,2012-02-10,12417.540776988702,1.0
1.0,22.0,2012-02-17,12195.939618322423,0.0
1.0,22.0,2012-02-24,10239.380353915425,0.0
1.0,23.0,2012-01-06,15626.54676654874,0.0
1.0,23.0,2012-01-13,17903.57487731599,0.0
1.0,23.0,2012-01-20,15621.898729997078,0.0
1.0,23.0,2012-01-27,14889.596957675503,0.0
1.0,23.0,2012-02-03,21595.767345104225,0.0
1.0,23.0,2012-02-10,20960.572652691135,1.0
1.0,23.0,2012-02-17,21260.370081686506,0.0
1.0,23.0,2012-02-24,18908.508755524035,0.0
1.0,24.0,2012-01-06,3251.766869400701,0.0
1.0,24.0,2012-01-13,3771.6558973831857,0.0
1.0,24.0,2012-01-20,3096.881780891054,0.0
1.0,24.0,2012-01-27,3274.5755203483427,0.0
1.0,24.0,2012-02-03,6692.186962683991,0.0
1.0,24.0,2012-02-10,6173.54711054622,1.0
1.0,24.0,2012-02-17,5749.595403770756,0.0
1.0,24.0,2012-02-24,4809.5295368820225,0.0
1.0,25.0,2012-01-06,6238.640754723691,0.0
1.0,25.0,2012-01-13,6993.319559701721,0.0
1.0,25.0,2012-01-20,6225.3784639560645,0.0
1.0,25.0,2012-01-27,6115.87840819266,0.0
1.0,25.0,2012-02-03,9137.167450317418,0.0
1.0,25.0,2012-02-10,9792.189656040635,1.0
1.0,25.0,2012-02-17,9741.137876728553,0.0
1.0,25.0,2012-02-24,9015.522461810851,0.0
1.0,26.0,2012-01-06,2701.354389728101,0.0
1.0,26.0,2012-01-13,3608.767919877598,0.0
1.0,26.0,2012-01-20,3821.111991287729,0.0
1.0,26.0,2012-01-27,4596.207226282971,0.0
1.0,26.0,2012-02-03,7489.375828761195,0.0
1.0,26.0,2012-02-10,6979.142354523351,1.0
1.0,26.0,2012-02-17,7702.0776364734,0.0
1.0,26.0,2012-02-24,6536.619695643948,0.0
1.0,27.0,2012-01-06,1428.009502459577,0.0
1.0,27.0,2012-01-13,1426.719410509692,0.0
1.0,27.0,2012-01-20,1384.0169880256876,0.0
1.0,27.0,2012-01-27,1279.620314012815,0.0
1.0,27.0,2012-02-03,2110.110009820082,0.0
1.0,27.0,2012-02-10,1966.3041867457955,1.0
1.0,27.0,2012-02-17,1896.7993312958065,0.0
1.0,27.0,2012-02-24,1602.7390216814488,0.0
1.0,28.0,2012-01-06,559.9892692888443,0.0
1.0,28.0,2012-01-13,582.8736498428098,0.0
1.0,28.0,2012-01-20,593.2313899862402,0.0
1.0,28.0,2012-01-27,664.2111892625744,0.0
1.0,28.0,2012-02-03,591.5421322243692,0.0
1.0,28.0,2012-02-10,602.2645780983203,1.0
1.0,28.0,2012-02-17,701.3759817209266,0.0
1.0,28.0,2012-02-24,529.0898872589514,0.0
1.0,29.0,2012-01-06,4174.383114152018,0.0
1.0,29.0,2012-01-13,3796.4914400730163,0.0
1.0,29.0,2012-01-20,3513.7496412743462,0.0
1.0,29.0,2012-01-27,3919.728774490079,0.0
1.0,29.0,2012-02-03,5963.620520882786,0.0
1.0,29.0,2012-02-10,6246.26802430827,1.0
1.0,29.0,2012-02-17,6718.011646055512,0.0
1.0,29.0,2012-02-24,4153.965595378436,0.0
1.0,30.0,2012-01-06,2186.176858396357,0.0
1.0,30.0,2012-01-13,2068.1935988634073,0.0
1.0,30.0,2012-01-20,2306.9507368874915,0.0
1.0,30.0,2012-01-27,2635.6734082692715,0.0
1.0,30.0,2012-02-03,3975.7947736939827,0.0
1.0,30.0,2012-02-10,4143.706829457282,1.0
1.0,30.0,2012-02-17,4621.114366994443,0.0
1.0,30.0,2012-02-24,3801.3735384980396,0.0
1.0,31.0,2012-01-06,1952.5562099206613,0.0
1.0,31.0,2012-01-13,3113.4164493681633,0.0
1.0,31.0,2012-01-20,2154.569599303522,0.0
1.0,31.0,2012-01-27,1490.796202429559,0.0
1.0,31.0,2012-02-03,2515.7124942239493,0.0
1.0,31.0,2012-02-10,2254.7704189650135,1.0
1.0,31.0,2012-02-17,2168.870231502387,0.0
1.0,31.0,2012-02-24,2160.2246842235795,0.0
1.0,32.0,2012-01-06,5363.502298630822,0.0
1.0,32.0,2012-01-13,3802.9280561147507,0.0
1.0,32.0,2012-01-20,4195.363260904375,0.0
1.0,32.0,2012-01-27,5684.374773715089,0.0
1.0,32.0,2012-02-03,9091.6642431353,0.0
1.0,32.0,2012-02-10,13930.055631917367,1.0
1.0,32.0,2012-02-17,20470.576733114012,0.0
1.0,32.0,2012-02-24,7438.352846470011,0.0
1.0,33.0,2012-01-06,2686.133274159781,0.0
1.0,33.0,2012-01-13,2963.644594568215,0.0
1.0,33.0,2012-01-20,2320.6096913848683,0.0
1.0,33.0,2012-01-27,3012.44489995685,0.0
1.0,33.0,2012-02-03,6406.323626691862,0.0
1.0,33.0,2012-02-10,5869.300492792311,1.0
1.0,33.0,2012-02-17,5755.504295603759,0.0
1.0,33.0,2012-02-24,4512.713709225566,0.0
1.0,34.0,2012-01-06,7883.2353039680465,0.0
1.0,34.0,2012-01-13,7797.524480105233,0.0
1.0,34.0,2012-01-20,7235.722285830737,0.0
1.0,34.0,2012-01-27,7031.813879817347,0.0
1.0,34.0,2012-02-03,11442.496986542219,0.0
1.0,34.0,2012-02-10,11674.91154964673,1.0
1.0,34.0,2012-02-17,12116.223468534738,0.0
1.0,34.0,2012-02-24,11419.91362054003,0.0
1.0,35.0,2012-01-06,1974.9332812182845,0.0
1.0,35.0,2012-01-13,1886.959135187223,0.0
1.0,35.0,2012-01-20,1837.7032016622913,0.0
1.0,35.0,2012-01-27,2034.7988806577057,0.0
1.0,35.0,2012-02-03,2575.0575273913573,0.0
1.0,35.0,2012-02-10,2521.2103043545803,1.0
1.0,35.0,2012-02-17,2744.520943106786,0.0
1.0,35.0,2012-02-24,2591.010772620525,0.0
1.0,36.0,2012-01-06,770.3047502603375,0.0
1.0,36.0,2012-01-13,1094.0116396726942,0.0
1.0,36.0,2012-01-20,671.6925160272721,0.0
1.0,36.0,2012-01-27,442.9535475050769,0.0
1.0,36.0,2012-02-03,990.4321223171218,0.0
1.0,36.0,2012-02-10,415.3092996176355,1.0
1.0,36.0,2012-02-17,381.428926335121,0.0
1.0,36.0,2012-02-24,609.6390835380924,0.0
1.0,37.0,2012-01-06,2408.164735801889,0.0
1.0,37.0,2012-01-13,2123.932494430883,0.0
1.0,37.0,2012-01-20,2365.1574000710025,0.0
1.0,37.0,2012-01-27,2642.4482155991936,0.0
1.0,37.0,2012-02-03,3301.861689148085,0.0
1.0,37.0,2012-02-10,3306.75536514134,1.0
1.0,37.0,2012-02-17,3544.827052208355,0.0
1.0,37.0,2012-02-24,2813.0019031564516,0.0
1.0,38.0,2012-01-06,70758.54113227237,0.0
1.0,38.0,2012-01-13,69054.30954704169,0.0
1.0,38.0,2012-01-20,71692.10650516782,0.0
1.0,38.0,2012-01-27,60420.255305339735,0.0
1.0,38.0,2012-02-03,87520.2584723841,0.0
1.0,38.0,2012-02-10,65658.64512257386,1.0
1.0,38.0,2012-02-17,72418.38996232781,0.0
1.0,38.0,2012-02-24,61729.14605448876,0.0
1.0,40.0,2012-01-06,63937.61093844817,0.0
1.0,40.0,2012-01-13,59533.99160948297,0.0
1.0,40.0,2012-01-20,60253.81933156977,0.0
1.0,40.0,2012-01-27,59750.57698429929,0.0
1.0,40.0,2012-02-03,65305.883513860346,0.0
1.0,40.0,2012-02-10,62356.97002370417,1.0
1.0,40.0,2012-02-17,64133.435412499064,0.0
1.0,40.0,2012-02-24,62237.539557851094,0.0
1.0,41.0,2012-01-06,704.1493006272692,0.0
1.0,41.0,2012-01-13,626.7442217519608,0.0
1.0,41.0,2012-01-20,641.368051143513,0.0
1.0,41.0,2012-01-27,801.9333493705824,0.0
