Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,1.0,2011-09-02,17516.661279348944,0.0
1.0,1.0,2011-09-09,18332.627478576786,1.0
1.0,1.0,2011-09-16,18629.502036092625,0.0
1.0,1.0,2011-09-23,18149.532340180183,0.0
1.0,1.0,2011-09-30,19892.455810545533,0.0
1.0,1.0,2011-10-07,22259.591222357758,0.0
1.0,1.0,2011-10-14,24324.352157419835,0.0
1.0,1.0,2011-10-21,26440.439559270682,0.0
1.0,1.0,2011-10-28,37888.618859368195,0.0
1.0,2.0,2011-09-02,51106.38024020765,0.0
1.0,2.0,2011-09-09,45107.59991905523,1.0
1.0,2.0,2011-09-16,45214.098893427865,0.0
1.0,2.0,2011-09-23,44738.59981964534,0.0
1.0,2.0,2011-09-30,46374.17843404129,0.0
1.0,2.0,2011-10-07,46608.01852304371,0.0
1.0,2.0,2011-10-14,43384.82337569852,0.0
1.0,2.0,2011-10-21,43820.03251774882,0.0
1.0,2.0,2011-10-28,43329.305340994666,0.0
1.0,3.0,2011-09-02,22594.164014982107,0.0
1.0,3.0,2011-09-09,11976.913716895322,1.0
1.0,3.0,2011-09-16,11266.399417272585,0.0
1.0,3.0,2011-09-23,9862.988436825157,0.0
1.0,3.0,2011-09-30,9825.396444340053,0.0
1.0,3.0,2011-10-07,10085.409250782386,0.0
1.0,3.0,2011-10-14,9614.842281772804,0.0
1.0,3.0,2011-10-21,9701.082882964101,0.0
1.0,3.0,2011-10-28,9496.370614349658,0.0
1.0,4.0,2011-09-02,38944.94119567135,0.0
1.0,4.0,2011-09-09,35471.14528484191,1.0
1.0,4.0,2011-09-16,33857.68949887543,0.0
1.0,4.0,2011-09-23,32704.511405048914,0.0
1.0,4.0,2011-09-30,33709.19622056095,0.0
1.0,4.0,2011-10-07,35358.62531890478,0.0
1.0,4.0,2011-10-14,33811.041601250785,0.0
1.0,4.0,2011-10-21,33724.81152359922,0.0
1.0,4.0,2011-10-28,34029.62114686696,0.0
1.0,5.0,2011-09-02,16279.222503556875,0.0
1.0,5.0,2011-09-09,16177.69049972401,1.0
1.0,5.0,2011-09-16,16903.62367598562,0.0
1.0,5.0,2011-09-23,16414.58468562121,0.0
1.0,5.0,2011-09-30,21338.970205181868,0.0
1.0,5.0,2011-10-07,20709.685754083337,0.0
1.0,5.0,2011-10-14,19142.641032829888,0.0
1.0,5.0,2011-10-21,19004.225293696632,0.0
1.0,5.0,2011-10-28,16748.42853628344,0.0
1.0,6.0,2011-09-02,2594.4465835328438,0.0
1.0,6.0,2011-09-09,2859.035999271203,1.0
1.0,6.0,2011-09-16,2972.9309757786095,0.0
1.0,6.0,2011-09-23,2984.1840347988755,0.0
1.0,6.0,2011-09-30,2913.9940732369423,0.0
1.0,6.0,2011-10-07,2402.6291860692427,0.0
1.0,6.0,2011-10-14,2758.114110100664,0.0
1.0,6.0,2011-10-21,2759.1795277759657,0.0
1.0,6.0,2011-10-28,2557.591742909629,0.0
1.0,7.0,2011-09-02,17006.99365082543,0.0
1.0,7.0,2011-09-09,17877.18292285941,1.0
1.0,7.0,2011-09-16,17129.727549148458,0.0
1.0,7.0,2011-09-23,16070.923850978457,0.0
1.0,7.0,2011-09-30,15592.534788688377,0.0
1.0,7.0,2011-10-07,15456.46569492455,0.0
1.0,7.0,2011-10-14,15477.027969430865,0.0
1.0,7.0,2011-10-21,16117.596070372698,0.0
1.0,7.0,2011-10-28,16462.262119648713,0.0
1.0,8.0,2011-09-02,35137.10933924354,0.0
1.0,8.0,2011-09-09,32808.04739388956,1.0
1.0,8.0,2011-09-16,32746.25742963176,0.0
1.0,8.0,2011-09-23,32368.866063539215,0.0
1.0,8.0,2011-09-30,35012.283118645064,0.0
1.0,8.0,2011-10-07,35458.25596874503,0.0
1.0,8.0,2011-10-14,33568.52670028001,0.0
1.0,8.0,2011-10-21,33248.371480990536,0.0
1.0,8.0,2011-10-28,33793.911704717946,0.0
1.0,9.0,2011-09-02,45099.83586814656,0.0
1.0,9.0,2011-09-09,39763.186073957884,1.0
1.0,9.0,2011-09-16,28983.608594770838,0.0
1.0,9.0,2011-09-23,28554.038637547466,0.0
1.0,9.0,2011-09-30,38848.70982168807,0.0
1.0,9.0,2011-10-07,33166.83981777396,0.0
1.0,9.0,2011-10-14,31428.411052729996,0.0
1.0,9.0,2011-10-21,27408.54306198779,0.0
1.0,9.0,2011-10-28,31421.61931520206,0.0
1.0,10.0,2011-09-02,32272.28681900163,0.0
1.0,10.0,2011-09-09,31683.48620630926,1.0
1.0,10.0,2011-09-16,30585.749125116243,0.0
1.0,10.0,2011-09-23,29388.49629536594,0.0
1.0,10.0,2011-09-30,29975.53963035808,0.0
1.0,10.0,2011-10-07,30188.2825310982,0.0
1.0,10.0,2011-10-14,27613.784764059325,0.0
1.0,10.0,2011-10-21,29311.305438401265,0.0
1.0,10.0,2011-10-28,26657.040512251056,0.0
1.0,11.0,2011-09-02,20595.91494273468,0.0
1.0,11.0,2011-09-09,19411.481524615818,1.0
1.0,11.0,2011-09-16,19472.72489588921,0.0
1.0,11.0,2011-09-23,18355.044844285854,0.0
1.0,11.0,2011-09-30,19942.359858923395,0.0
1.0,11.0,2011-10-07,20562.16737461024,0.0
1.0,11.0,2011-10-14,18025.96788616319,0.0
